,url,名前,説明文,base,tec,taste,style,top,glass,color,度数,特徴,画像
132,https://cocktail-f.com/cocktails/133,キティ,ジンジャー・エールでさっぱりと甘口に飲みやすく仕上がったワインベースのカクテル。名前の由来はキティちゃんと同じく子猫という意味で、子猫が飲めるほど飲みやすいという意味が込められている。キティさんでしょ？,ワイン,ビルド,中甘口,ロング,オール,タンブラー,赤,8%,"['シンプル', 'さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/InPreparation.png
133,https://cocktail-f.com/cocktails/134,アメリカン・レモネード,レモネードの名前の通り、酸味が非常に強くレモンが主人公のカクテルでワインの香りがアクセントとなっている。度数が低めのため飲みやすく、ワインを浮かべて層がレモネードと溶け合う様子が美しいため女性にも人気が高い。,ワイン,ビルド,中口,ロング,オール,タンブラー,赤,3%,"['さっぱり', '爽やか', '酸っぱい', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/134.jpg
134,https://cocktail-f.com/cocktails/135,ギャツビー,アマレットチョコレートが香り、生クリームが多めの非常に甘口で濃厚なカクテル。ショートカクテルの中では度数が低めで飲みやすく、デザートとして最後に楽しめる。,リキュール,シェイク,甘口,ショート,食後,カクテルグラス,白,13%,"['濃厚', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/135.jpg
135,https://cocktail-f.com/cocktails/136,プランターズ・カクテル,プランターズとは南国の農園の主人や農民のことを表す。オレンジとレモンの柑橘の酸味をラムの甘みでまとめてあり、柑橘のさっぱりとした味わいで喉を潤してくれる。柑橘がメインなのでぜひ生搾りのフレッシュジュースを使いたい。,ラム,シェイク,中口,ショート,オール,カクテルグラス,黄,20%,"['さっぱり', '酸っぱい']",https://dm58o2i5oqos8.cloudfront.net/photos/136.jpg
136,https://cocktail-f.com/cocktails/137,ルシアン,ウォッカとジンをカカオリキュールで割った、アルコールのみの強いカクテル。ただし、カカオリキュールの甘みがウォッカとジンを巧みに飲みやすく変えており、レディ・キラーカクテルとしても有名。うっかり飲みすぎないように注意しよう。,ウォッカ,シェイク,中辛口,ショート,オール,カクテルグラス,茶色,37%,"['スタンダード', '強い', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/137.jpg
137,https://cocktail-f.com/cocktails/138,オリエンタル,かつてフィリピンで熱病にかかったアメリカ人エンジニアが、治療をしてくれた医師に贈ったと言われるカクテル。ウイスキーの落ち着いた香りにベルモットや柑橘の酸味が加わり非常にバランスの取れた味わい。,ウイスキー,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,29%,"['さっぱり', '飲みやすい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/138.jpg
138,https://cocktail-f.com/cocktails/139,シャンパン・ブルース,1890年代に生まれた歴史のあるカクテルの一つで、ブルーキュラソーの甘みをシャンパンの酸味がバランス良く、さらに炭酸が爽快感を与えてくれる飽きのこない味わい。ブルーの中でシャンパンの泡が浮かぶ様子が美しい。,ワイン,ビルド,中甘口,ロング,食前,シャンパングラス,青,14%,"['シンプル', 'さっぱり', '爽やか', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/139.jpg
139,https://cocktail-f.com/cocktails/140,ロンドンの魔女,2000年のビーフィーターカクテルコンペティションのグランプリ作品。フランボワーズとジンジャーワインの甘酸っぱさをジンがキリッとまとめ上げている。飾りに一手間かけて夜空を舞う魔女のイメージを完成させよう。,ジン,シェイク,中甘口,ショート,オール,カクテルグラス,赤,23%,"['酸っぱい', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/140.jpg
140,https://cocktail-f.com/cocktails/141,カルーア・ベリー,カルーア・ミルクに木苺のリキュールを加えたバージョン。イチゴミルクから想像できるように木苺のリキュールと牛乳の組み合わせは抜群で、甘酸っぱく非常に飲みやすいカクテル。カルーア・ミルクに少し変化を付けたいときにおすすめの一杯。,リキュール,ビルド,甘口,ロング,食後,タンブラー,ピンク,5%,"['まろやか', '飲みやすい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/141.jpg
141,https://cocktail-f.com/cocktails/142,ジン・ソニック,トニックに加え、ソーダも入れることでで甘みが少なくスッキリとした味わいのジン・トニック。甘みが少ないため、料理にも合わせやすい。ソーダ＋トニックが合わさってソニックという名前になった。,ジン,ビルド,中辛口,ロング,オール,タンブラー,透明,16%,"['スタンダード', 'さっぱり', '料理に合う']",https://dm58o2i5oqos8.cloudfront.net/photos/142.jpg
142,https://cocktail-f.com/cocktails/143,ミドリ・イリュージョン,鮮やかな緑が美しい、メロンとパイナップルの甘みに加えてレモンの酸味が効いた飲みやすい一杯。サントリーの公式ページで紹介されているように、パーティー等のにぎやかな場所で飲むのにうってつけ。ミドリがオーストラリアでブレイクするきっかけとなったカクテル。,リキュール,シェイク,甘口,ロング,オール,タンブラー,緑,5%,"['さっぱり', '酸っぱい', '美しい', 'トロピカル']",https://dm58o2i5oqos8.cloudfront.net/photos/143.jpg
143,https://cocktail-f.com/cocktails/144,マリブ・ミルク,ココナッツリキュールを牛乳で割っただけのシンプルなカクテル。ココナッツの香りにと牛乳が優しく溶け合う度数も低めで飲みやすい一杯。牛乳をホットにしても楽しめる。,リキュール,ビルド,甘口,ロング,食後,オールドファッションドグラス,白,5%,"['スタンダード', 'シンプル', 'まろやか', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/144.jpg
144,https://cocktail-f.com/cocktails/145,ネグローニ,イタリアのカミーロ・ネグローニ伯爵が愛飲していたという食前酒。カンパリの苦味と甘味にスイート・ベルモットの甘みが更に加わり、最初は苦いのにあとからふわっと甘みを感じる少し不思議なカクテル。,ジン,ビルド,中口,ロング,食前,オールドファッションドグラス,赤,30%,"['スタンダード', 'エレガント', '歴史ある', '男らしい']",https://dm58o2i5oqos8.cloudfront.net/photos/145.jpg
145,https://cocktail-f.com/cocktails/146,柚子ジン・トニック,柚子を加えたジン・トニックで、柚子の香りと酸味が爽やか。普段飲んでいるジン・トニックに一捻り加えたい場合におすすめのカクテル。和のテイストでまとめるために日本のクラフト・ジンを使うと相性が良い。,ジン,ビルド,中口,ロング,オール,タンブラー,白,%,"['さっぱり', '爽やか']",https://dm58o2i5oqos8.cloudfront.net/photos/146.jpg
146,https://cocktail-f.com/cocktails/147,オリンピック,ブランデーの香りとオレンジ・キュラソーが互いに引き立ち非常に香り高い一杯になっている。1900年のパリオリンピックの記念にできたと言われる歴史あるカクテルで、スポーツの紳士・淑女の立ち居振る舞いを連想させるようなエレガントで落ち着いたイメージを感じられる。,ブランデー,シェイク,中甘口,ショート,オール,カクテルグラス,オレンジ,25%,"['エレガント', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/147.jpg
147,https://cocktail-f.com/cocktails/148,シャーリー・テンプル,グレナデン・シロップがジンジャー・エールの癖を取り除いき甘く飲みやすいノンアルコールカクテル。レモン・ピールを添えることで飲む際にレモンの香りが爽やかに感じられる。由来としてはアメリカで家族でお店に訪れた際に子供でも飲めるカクテルということで作られ、名前も当時の子役からとったと言われる。,なし,ビルド,甘口,ロング,オール,タンブラー,赤,0%(ノンアルコール),"['さっぱり', '爽やか', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/148.jpg
148,https://cocktail-f.com/cocktails/149,アフター・ディナー,アプリコットとオレンジの味と香りに、ライムの酸味がアクセントとなった食後向けのカクテル。食後向けとはいえ、度数も高めで甘さも控えめなのでシメをキリッと仕上げたい人向け。,リキュール,シェイク,中甘口,ショート,食後,カクテルグラス,オレンジ,29%,['爽やか'],https://dm58o2i5oqos8.cloudfront.net/photos/149.jpg
149,https://cocktail-f.com/cocktails/150,ブルー・マンデー,会社員共通の悩み、休み明けの月曜日。そんな憂鬱でブルーな状態を表した画期的なカクテル。色合いこそはブルーだが、味わいはオレンジの香りが口いっぱいに広がる爽やかな味わい。度数が高めのカクテルなので、名前に合わせて日曜日の夜飲むと月曜日の朝が本当にブルーになりかねないので注意。,ウォッカ,シェイク,中口,ショート,オール,カクテルグラス,青,37%,"['爽やか', '強い', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/150.jpg
150,https://cocktail-f.com/cocktails/151,エメラルド・クーラー,ミントの香りにレモンの酸味が加わりさらに炭酸水が加わることでアルコール臭さが減り、とにかく爽やかで飲みやすいカクテルになっている。また、エメラルドグリーンの色が美しくマラスキーノ・チェリーの赤も映えている。,ジン,シェイク,中甘口,ロング,オール,コリンズグラス,緑,8%,"['爽やか', '飲みやすい', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/151.jpg
151,https://cocktail-f.com/cocktails/152,ジン・ライム,ジンをライム・ジュースで割ったオンザロックのシンプルなカクテルで、ジンの鋭い味わいがダイレクトに伝わってくる。氷が溶けるにつれて味わいが丸くなるのも楽しい。同じ材料でシェイクするギムレットとよく比較され、こちらはシェイクしていない分ジンの特徴が表に出やすい。,ジン,ビルド,辛口,ロング,オール,オールドファッションドグラス,透明,32%,"['スタンダード', 'シンプル', 'キレがある']",https://dm58o2i5oqos8.cloudfront.net/photos/152.jpg
152,https://cocktail-f.com/cocktails/153,スロー・テキーラ,テキーラにスロー・ジンの甘み、レモンの酸味が合わさった一杯。テキーラ・ベースのカクテルの中でも人気が高く、テキーラ特有の癖がまろやかになり飲みやすい。,テキーラ,シェイク,中口,ロング,オール,オールドファッションドグラス,ピンク,27%,"['さっぱり', '酸っぱい']",https://dm58o2i5oqos8.cloudfront.net/photos/153.jpg
153,https://cocktail-f.com/cocktails/154,メロン・フィズ,メロン・リキュールの甘みの中にレモンの酸味があるさっぱりとした甘口カクテル。酸味こそあるが、見た目の緑と甘さでアルコール入りのメロンソーダのような味わい。非常に飲みやすくアルコール度数も控えめなので、ノンアルコールではないけれど見た目に綺麗なカクテルを飲みたいときに。,リキュール,シェイク,甘口,ロング,オール,コリンズグラス,緑,7%,"['さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/154.jpg
154,https://cocktail-f.com/cocktails/155,ツァリーヌ,ロシアの女帝を意味するカクテルで、アプリコットとベルモットの甘い香りが立ち、ビターズの苦味がピリッと効いた非常に上品な味わい。見た目も黄金色で非常に美しいがアルコールのみでできているため、上品ながら非常に強く、さすがのロシアの女帝と思わせる。,ウォッカ,シェイク,中辛口,ショート,オール,カクテルグラス,黄金色,31%,"['キレがある', '強い', 'エレガント']",https://dm58o2i5oqos8.cloudfront.net/photos/155.jpg
155,https://cocktail-f.com/cocktails/156,ケンタッキー,バーボンの力強い穀物の香りにパイナップルがふわりと香る、強いながらも優しさを感じる一杯。鮮やかなオレンジ色ながらも甘みは以外に少ない。名前の由来はまさにバーボン発祥の地のケンタッキーで、THEバーボンカクテルと言える。,ウイスキー,シェイク,中辛口,ショート,オール,カクテルグラス,黄金色,27%,"['シンプル', 'キレがある']",https://dm58o2i5oqos8.cloudfront.net/photos/156.jpg
156,https://cocktail-f.com/cocktails/157,ハイランド・クーラー,スコッチ・ウイスキーの生産地の一つ、スコットランドのハイランド地方にちなんで名前がつけられたカクテル。ウイスキーのコクのある味わいにレモンとジンジャーエールの酸味と爽快感がマッチしている。,ウイスキー,シェイク,中甘口,ロング,オール,コリンズグラス,黄金色,10%,"['さっぱり', '爽やか']",https://dm58o2i5oqos8.cloudfront.net/photos/157.jpg
157,https://cocktail-f.com/cocktails/158,ワード・エイト,アメリカ、ボストンを8区に分けた区政開始記念にその地のロックオーバーというレストランで作られたと言われる歴史あるカクテル。オレンジとレモンの酸味が効いたさっぱりとしたカクテルで、バーボンの癖をうまく消して飲みやすい仕上がり。グレナデン・シロップの分量でオレンジから赤の色合いになる。,ウイスキー,シェイク,中甘口,ショート,オール,カクテルグラス,赤,19%,"['さっぱり', '酸っぱい', '歴史ある']",https://dm58o2i5oqos8.cloudfront.net/photos/158.jpg
158,https://cocktail-f.com/cocktails/159,フロリダ,オレンジにレモンの酸っぱさが加わった甘酸っぱいノンアルコールカクテル。ビターズが少量入るため、完全なノンアルコールではないが数滴香り付けに使う程度なのでアルコールは感じない。お酒は飲めないけれど、夏にオシャレなショートタイプのカクテルを味わいたいときに最適。,なし,シェイク,甘口,ショート,オール,カクテルグラス,オレンジ,0%(ノンアルコール),['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/159.jpg
159,https://cocktail-f.com/cocktails/160,サンセット・ピーチ,最初はピーチネクターの甘みを感じるが、後味は烏龍茶によるスッキリとした味わいのノンアルコールカクテル。ピーチネクターと烏龍茶の相性の良さに気づくことができる。テキーラ・サンライズのように、グレナデン・シロップの赤色でグラデーションを作り夕日を表している。,なし,ビルド,甘口,ロング,オール,コリンズグラス,オレンジ,0%(ノンアルコール),"['さっぱり', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/160.jpg
160,https://cocktail-f.com/cocktails/161,アンファジー・ネーブル,ピーチ・リキュールの代わりにピーチネクターを使ったノンアルコールのファジー・ネーブル。ピーチネクターとオレンジジュースがバランス良く、それぞれの尖った特徴をまろやかにしている。極めて甘口。,なし,ビルド,甘口,ロング,オール,タンブラー,オレンジ,0%(ノンアルコール),['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/161.jpg
161,https://cocktail-f.com/cocktails/162,ウイスキー・マック,イギリスでは定番とされる男性に人気のカクテル。ウイスキーのどっしりとした味わいに、ジンジャー・ワインの柔らかな甘さを楽しむことができる。ジンジャー・ワインもイギリス生まれのため、ウイスキーもスコッチを使用すると統一感が出る。,ウイスキー,ビルド,中口,ロング,オール,オールドファッションドグラス,黄金色,31%,"['シンプル', 'キレがある', '男らしい']",https://dm58o2i5oqos8.cloudfront.net/photos/162.jpg
162,https://cocktail-f.com/cocktails/163,十六夜,十六夜（いざよい）と読む、グレープフルーツの酸味と苦味をトニックウォーターがさっぱり飲みやすくまとめているノンアルコールカクテル。十六夜とは旧暦の16日目の夜またはその日の月を表しており、グラスの中に月が浮かぶ様子を表したと言われる。ピンクグレープフルーツを使うとピンクになり、やや禍々しい月になる。,なし,ビルド,甘口,ロング,オール,タンブラー,ピンク,0%(ノンアルコール),"['さっぱり', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/163.jpg
163,https://cocktail-f.com/cocktails/164,サムライ,柑橘の酸味が効いた日本酒ベースのカクテル。日本酒特有の麹の香りはかすかにするが、柑橘の香りと酸味でかなり覆い隠されており、一見ベースが日本酒ということも気づかないかもしれない。とはいえ日本酒特有のキレは残っており、刀のように鋭い味わい。,日本酒,シェイク,中辛口,ショート,オール,カクテルグラス,白,11%,"['さっぱり', 'キレがある', '酸っぱい']",https://dm58o2i5oqos8.cloudfront.net/photos/164.jpg
164,https://cocktail-f.com/cocktails/165,悪魔のささやき,飲み物部分はストロベリーリキュールの甘みをレモン・ジュースが引き締め、炭酸水が弾けるシンプルで飲みやすい味わい。だが、その上に生クリームとアイスクリームが加わることで非常に甘く、まろやかなカロリーの高いカクテルになる。悪魔の囁きは非常に甘く美しい。誘惑を受け入れ一度飲んでみてはいかが。,リキュール,シェイク,甘口,ロング,食後,タンブラー,ピンク,3%,"['まろやか', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/165.jpg
165,https://cocktail-f.com/cocktails/166,マリリン・モンロー,誰もが知るマリリン・モンローをイメージしたカクテル。赤く美しい見た目だが、ウォッカは強く、カンパリは苦く、スイート・ベルモットは独特の香りを残している上、ステアでお酒の個性が残っているため、非常に癖のある一杯となっている。,ウォッカ,ステア,中口,ショート,食前,カクテルグラス,赤,35%,"['映画', '強い', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/166.jpg
166,https://cocktail-f.com/cocktails/167,ピンク・ジン,アンゴスチュラ・ビターズで香り付けしたほぼストレートのドライ・ジン。とにかく度数が強く、癖のあるジンとアンゴスチュラ・ビターズが組み合わさったとても万人向けではないカクテルだが、ジンが好きな人にはたまらない一杯となりうる。,ジン,ビルド,辛口,ショート,食前,リキュールグラス,黄金色,47%,"['シンプル', '強い']",https://dm58o2i5oqos8.cloudfront.net/photos/167.jpg
167,https://cocktail-f.com/cocktails/168,キング・アルフォンソ,カカオリキュールに生クリームを浮かべただけのシンプルなカクテルで、その濃厚な甘みが特徴なデザートカクテル。名前の由来はスペイン国王のアルフォンソ13世とされる。甘いとはいえ度数はそれなりにあるため、ゆっくりと時間をかけてカカオと生クリームの溶け合う味わいを楽しもう。,リキュール,ビルド,甘口,ロング,食後,リキュールグラス,黒,18%,"['シンプル', 'まろやか', '濃厚', 'プース・カフェ']",https://dm58o2i5oqos8.cloudfront.net/photos/168.jpg
168,https://cocktail-f.com/cocktails/169,チチ,ココナッツミルクがなめらかなトロピカルカクテル。チチの語源はフランス語で「粋な」「スタイリッシュな」という意味を持つ俗語。パイナップルやオレンジのフルーツを飾りとしてグラスを賑やかに彩ると映える。,ウォッカ,シェイク,甘口,ロング,オール,ゴブレット,白,8%,"['飲みやすい', 'トロピカル']",https://dm58o2i5oqos8.cloudfront.net/photos/169.jpg
169,https://cocktail-f.com/cocktails/170,ロード・ランナー,ココナッツミルクのまろやかさの中にアマレットの香りとウォッカの辛味が効いた甘さ控えめのデザートカクテル。デザートとはいえどっしりとした口当たりのため、男性にもおすすめ。1976年のカクテルコンペティションにおける優勝作品。,ウォッカ,シェイク,中甘口,ショート,食後,カクテルグラス,白,26%,['まろやか'],https://dm58o2i5oqos8.cloudfront.net/photos/170.jpg
170,https://cocktail-f.com/cocktails/171,ズーム・カクテル,ブランデーの香りに蜂蜜特有の癖が非常にマッチしている甘く飲みやすいデザートカクテル。蜂蜜と生クリームが入っているので、シェイクは通常より多めに行いたい。ちなみにズームとはハチの飛ぶ音を表しており、日本人としてはブーンカクテル。,ブランデー,シェイク,甘口,ショート,食後,カクテルグラス,白,20%,"['まろやか', '濃厚']",https://dm58o2i5oqos8.cloudfront.net/photos/171.jpg
171,https://cocktail-f.com/cocktails/172,アイリッシュ・ローズ,ネーミングの通り薔薇を思わせる赤が美しいカクテル。癖の少ないアイリッシュ・ウィスキーにレモンの酸味とグレナデン・シロップの甘みが加わった、甘酸っぱく癖のない飲みやすい味わい。見た目の美しさとあわさり女性にもおすすめ。,ウイスキー,シェイク,中口,ショート,オール,カクテルグラス,赤,28%,"['さっぱり', '酸っぱい', '美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/172.jpg
172,https://cocktail-f.com/cocktails/173,ネバダ,アメリカ砂漠地帯であるネバダ州をモチーフにしたカクテル。ライムとグレープフルーツの柑橘のジューシーさとアンゴスチュラ・ビターズの香りがマッチしたフレッシュな一杯に仕上がっている。,ラム,シェイク,中辛口,ショート,オール,カクテルグラス,オレンジ,25%,['爽やか'],https://dm58o2i5oqos8.cloudfront.net/photos/173.jpg
173,https://cocktail-f.com/cocktails/174,ストロベリー・マティーニ,生のいちごを使用したフレッシュカクテル。いちごの甘みと酸味の後からジン特有の香りと味をふわっと感じることができる。注ぐ際は潰した果実もグラスに入るようにすると、いちごの食感も楽しめる。,ジン,シェイク,中甘口,ショート,オール,カクテルグラス,赤,13%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/174.jpg
174,https://cocktail-f.com/cocktails/175,アイス・ブレーカー,テキーラにオレンジの皮の香りとグレープフルーツの苦味が効いた一杯で、ジューシーかつグレナデン・シロップによる甘みも強い。アイス・ブレーカーは海の上の氷を壊しながら進む砕氷船だが、関係を砕いて打ち解けるとか、穏やかにするという意味がある。,テキーラ,シェイク,中甘口,ロング,オール,タンブラー,赤,22%,['さっぱり'],https://dm58o2i5oqos8.cloudfront.net/photos/175.jpg
175,https://cocktail-f.com/cocktails/176,ピーチ・ブロッサム,桃の甘みと香りが口いっぱいに広がる甘口のカクテル。度数も高くないためお酒の味に慣れていない人でも飲みやすい。最後に甘口のショートカクテルをという時におすすめの一杯。,リキュール,シェイク,甘口,ショート,オール,カクテルグラス,赤,9%,"['飲みやすい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/176.jpg
176,https://cocktail-f.com/cocktails/177,ブレイン・ヘモレージ,脳内出血という意味を持つユニークな見た目のカクテル。ベイリーズとピーチ・リキュールが混ざりあうと特有の凝固が発生するためこのような見た目になり、飲む際に独特の舌触りが生まれる。味わいはピーチの甘みとベイリーズのクリームが合わさった非常に濃厚で甘口。とても楽しく作れるカクテルなので一度作ってみてはいかが。,リキュール,ビルド,甘口,ロング,食後,リキュールグラス,複数色,18%,"['楽しい', 'プース・カフェ']",https://dm58o2i5oqos8.cloudfront.net/photos/177.jpg
177,https://cocktail-f.com/cocktails/178,バージン・メアリー,ノン・アルコール版のブラッディ・メアリー。材料のウスター・ソースは日本のウスター・ソースではなく、イギリス伝統のものを使うと良い。ソースでコクと深みが出て、さらに黒胡椒とタバスコで刺激が加わった、意識が覚醒するカクテル。,なし,ビルド,中口,ロング,オール,タンブラー,赤,0%(ノンアルコール),"['スタンダード', 'まろやか']",https://dm58o2i5oqos8.cloudfront.net/photos/178.jpg
178,https://cocktail-f.com/cocktails/179,雪国,1958年にサントリーのカクテルコンクールで一位になった井山計一氏の作品。柑橘の酸味に砂糖の甘味が広がるバランスの良い味わい。全体が寒色で統一され、縁には雪を連想するスノースタイルが施された、まさに名前通り雪国を思わせる美しいカクテル。,ウォッカ,シェイク,中辛口,ショート,オール,カクテルグラス,緑,30%,"['スタンダード', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/179.jpg
179,https://cocktail-f.com/cocktails/180,グラン・マルニエ・マルガリータ,マルガリータの中でも、最高峰のオレンジ・キュラソーであるグラン・マルニエを使用した一杯。通常のマルガリータよりも、オレンジの香りが強く、甘みも若干強い。また少しオレンジがかり優しい色合いになっている。,テキーラ,シェイク,中口,ショート,オール,カクテルグラス,黄,30%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/180.jpg
180,https://cocktail-f.com/cocktails/181,アレキサンダーズ・シスター,ミントリキュールと生クリームですっきり甘くまろやかながらも、ジンの鋭さが隠れるデザートカクテル。ブランデーベースのアレキサンダーというカクテルがあり、レシピが似ていることからアレキサンダーズ・シスターという名前がついた。薄緑色の色合いが美しく、女性に人気がある。,ジン,シェイク,甘口,ショート,食後,カクテルグラス,緑,23%,"['爽やか', 'まろやか', '美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/181.jpg
181,https://cocktail-f.com/cocktails/182,アレキサンダー,ブランデーのふくよかな香りにチョコレートの甘みが加わった上品で甘口のカクテル。ナツメグを振りかけることで特有のピリッとした味と香りがアクセントになる。イギリスの国王エドワード７世が王妃アレクサンドラに捧げたといわれる歴史あるカクテル。,ブランデー,シェイク,甘口,ショート,食後,カクテルグラス,茶色,26%,"['濃厚', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/182.jpg
182,https://cocktail-f.com/cocktails/183,メアリー・ピックフォード,パイナップルの甘みと酸味の中にマラスキーノ特有の香りがふわっと感じられるバランスの良いカクテル。名前の由来はかつてのアメリカの恋人と呼ばれた映画女優で、カクテルもピンクの可愛らしい色合いと親しみやすい味わいで広く人気がある。,ラム,シェイク,中甘口,ショート,食後,カクテルグラス,ピンク,19%,"['映画', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/183.jpg
183,https://cocktail-f.com/cocktails/184,セブンス・ヘヴンNo.2,マラスキーノの香りが前面に出た度数高めの大人向けカクテル。名前の由来はユダヤ・キリスト・イスラム教における天国の最高階位であり、死後そこにたどり着くと神に会えるとされる。ヨーロッパとアメリカでレシピが異なり、このNo2はアメリカ系。,ジン,シェイク,中口,ショート,オール,カクテルグラス,透明,40%,"['強い', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/184.jpg
184,https://cocktail-f.com/cocktails/185,サラトガ,ブランデーとマラスキーノの果実の甘い香りと風味が立ち昇りあわさったところに、パイナップルジュースのかすかな酸味がすっきりとした後味となっているカクテル。なお、サラトガとはアメリカのニューヨーク州にある町の名前。,ブランデー,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,31%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/185.jpg
185,https://cocktail-f.com/cocktails/186,マミー・テーラー,スコッチ・ウイスキーにライムの酸味が加わり、さらにジンジャー・エールの爽快感が加わった飲み口軽やかなカクテル。1899年にニューヨークのブロードウェイで人気のあったオペラ歌手の名前からつけられたとされる。別名スコッチ・バックとも。,ウイスキー,ビルド,中口,ロング,オール,コリンズグラス,黄金色,11%,"['さっぱり', '爽やか', '飲みやすい', '料理に合う']",https://dm58o2i5oqos8.cloudfront.net/photos/186.jpg
186,https://cocktail-f.com/cocktails/187,シンデレラ,パイナップルの甘みを強めのレモンの酸味が全体を引き締めるノンアルコールカクテル。シェイクして作るTHEカクテルな見た目な上にノンアルコールなので、お酒が苦手な人や未成年でも楽しむことができる一杯。,なし,シェイク,中口,ショート,オール,カクテルグラス,オレンジ,0%(ノンアルコール),"['さっぱり', '酸っぱい']",https://dm58o2i5oqos8.cloudfront.net/photos/187.jpg
187,https://cocktail-f.com/cocktails/188,ミリオネーア,スロー・ジン・アプリコット・ライムの3つの甘みと酸味が絶妙なバランスで混ざりあった、ジューシーで香り高い贅沢な味わいのカクテル。大富豪を意味するカクテル名通りちょっとリッチな気分でグラスを傾けよう。,ラム,シェイク,中甘口,ショート,食後,カクテルグラス,赤,22%,"['さっぱり', 'エレガント']",https://dm58o2i5oqos8.cloudfront.net/photos/188.jpg
188,https://cocktail-f.com/cocktails/189,フレンチ・エメラルド,非常に美しいエメラルド色が輝く、フランスのコニャックを使ったカクテル。コニャックの香りにブルーキュラソーによるオレンジの甘み、そしてトニックの苦味と炭酸が弾ける。度数も高くなく何より見た目に映えるため女性にもおすすめ。,ブランデー,ビルド,中口,ロング,オール,コリンズグラス,緑,9%,"['さっぱり', '美しい', '女性におすすめ']",https://dm58o2i5oqos8.cloudfront.net/photos/189.jpg
189,https://cocktail-f.com/cocktails/190,レゲエ・パンチ,別名のピーチ・ウーロンのほうが一般的。レゲエ・パンチの名は仙台の国分町にあるクラブで命名され広まったとされる。ピーチ・リキュールの甘みと烏龍茶のスッキリとした後味を楽しむことができ、度数も低めのお手軽カクテル。,リキュール,ビルド,中甘口,ロング,オール,タンブラー,茶色,4%,"['スタンダード', 'シンプル', '飲みやすい']",https://dm58o2i5oqos8.cloudfront.net/photos/190.jpg
190,https://cocktail-f.com/cocktails/191,アロハ,オレンジの爽やかな香りにアンゴスチュラ・ビターズの複雑な味が奥深さを加え、レモンピールの香りがふわっと漂ってくる。ハワイの挨拶である「アロハ」からきており、日本人にも親しみ深い名前ではあるが、度数は高くかなり大人向けのカクテル。定番の観光地とはいえハワイでは浮かれないように。,ラム,シェイク,中辛口,ショート,食前,カクテルグラス,黄金色,40%,"['爽やか', '強い']",https://dm58o2i5oqos8.cloudfront.net/photos/191.jpg
191,https://cocktail-f.com/cocktails/192,ウィリー・スミス,マラスキーノの力強い香りと、ブランデーの奥行ある芳醇な香りが合わさった香り高いカクテル。また、ブランデーもマラスキーノも甘みが強めであるため、度数が高い割には甘口。かつてアメリカで活躍したアルトサックスの奏者が名前の由来。,ブランデー,シェイク,中口,ショート,オール,カクテルグラス,黄金色,32%,['エレガント'],https://dm58o2i5oqos8.cloudfront.net/photos/192.jpg
192,https://cocktail-f.com/cocktails/193,パーフェクト・グリーン,チョコレートと生クリームの甘くまろやかな味わいの中に、生のメロンのかすかなフレッシュさを感じる贅沢な味わいのカクテル。かすかに色づいた緑色も美しい。バリスタという漫画の中で出てくるレシピで一般的には知られていないため、バーでの注文には注意しよう。,ジン,シェイク,甘口,ショート,オール,カクテルグラス,緑,15%,"['まろやか', '美しい']",https://dm58o2i5oqos8.cloudfront.net/photos/193.jpg
